show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s1873,Movie,Lewis Black: Black to the Future,Justin Kreutzmann,Lewis Black,,,2016,16+,50 min,"Arts, Entertainment, and Culture, Comedy","""Lewis Black: Black To The Future"" - 50 Min - Recorded live in NYC - A passionate performer who is a more pissed-off optimist than mean-spirited curmudgeon."
s1874,Movie,Let's Sing Again,Kurt Neumann,"Bobby Breen, Henry Armetta, George Houston, Vivienne Osborne, Grant Withers",,,1936,PG,68 min,"Arts, Entertainment, and Culture","Young orphan Billy Gordon (Breen) runs away from the orphanage to join a traveling show and is taken under the wing of a fading opera star, who recognizes Billy's burgeoning talent. After his mentor discovers he is dying, he takes Billy to New York to see a real opera. While there, Billy becomes famous and ends up meeting his real father."
s1875,TV Show,Let's Learn Chinese,,,,,2017,TV-Y,1 Season,"Animation, International, Kids",Learn simple words in Chinese and English
s1876,Movie,Let's Go Collegiate,Jean Yarbrough,"Gale Storm, Frankie Darro, Marcia Mae Jones, Jackie Moran, Keye Luke, Mantan Moreland, Frank Sully, Billy Griffith, Barton Yarborough, Frank Faylen",,,1941,18+,73 min,"Arts, Entertainment, and Culture","Jeff (Moreland) dreams of joining the fraternity that his best friend Frankie (Darro) is a part of, along with being Captain of the rowing team. Frankie bets all the rowing team's girlfriends that they can win the big race, but when their best rower is drafted, Frankie concocts a plan to put Jeff in his place. Gale Storm, at the beginning of her career, sings three songs in the film. This was one of eight films pairing Frankie Darro and Mantan Moreland."
s1877,Movie,Les Savy Fav,Baeble Music,,,,2011,NR,55 min,"Arts, Entertainment, and Culture, Music Videos and Concerts","Few performers measure up next to Tim Harrington, Syd Butler, and the rest of Les Savy Fav. See why when the band takes to a solar powered stage on the East River."
s1878,TV Show,Leo The Wildlife Ranger,,"Su-Ping Chio, Hillary Blazer-Doyle, Joe Murray",,,2015,ALL,1 Season,"Animation, Kids",Join Junior Rangers Leo and Katie and their loyal companion Hero on adventures with exotic animals from all over the world!
s1879,Movie,Leo The Last,John Boorman,"Marcello Mastroianni, Calvin Lockhart",,,1970,R,104 min,Drama,Marcello Mastroianni plays the last in a line of princes who gradually emerges from his decaying mansion to become involved with and help the people living in his deteriorating London neighborhood.
s1880,TV Show,LEGO City Adventures,,Joe Zieja,,,2019,TV-Y7,1 Season,"Action, Animation, Kids","LEGO® City Adventures is a brand new character-driven series, presenting funny, smart, kinetic slices of city life that explore the hopes, dreams, goals, stories - and adventures"
s1881,TV Show,Legendary Cities,,,,,2014,7+,1 Season,TV Shows,"A spectacular documentary series looking at the most beautiful cities in the world. These majestic cities share much in common: artistic history, stunning architecture and a rich historic, cultural and literary heritage. Each episode is a journey to the heart of one legendary city. We immerse ourselves in their golden age, profiling these cities from inside out."
s1882,Movie,Legendary,Eric Styles,"Dolph Lundgren, Scott Adkins, James Lance, Lydia Leonard",,,2014,PG-13,93 min,Action,A team travels to China to capture a primeval creature that is not supposed to exist.
s1883,TV Show,Legend of the Superstition Mountains,,Frank Augustine,,,2015,TV-PG,1 Season,TV Shows,"In ""Legend of the Superstition Mountains,"" Wayne Tuttle is partnering with a team of experts to follow a newly revealed clue that could finally solve the 500-year-old mystery of America's most famous and deadliest buried treasure: the Lost Dutchman gold mine."
s1884,TV Show,Legend of Fuyao,,"Yang Mi, Ethan Juan, Zhang Dongshen, Hu Ke",,,2018,18+,1 Season,"Drama, Romance","Meng Fuyao is a master of the invincible Po Jiu Xiao fighting technique. Born out of a divine lotus flower, Fuyao has been raised by an ancient sect. On her journey, Fuyao meets Wuji Zhang Sun, the crown prince of the Wuji Kingdom, and Zhan Bei Ye, the prince of Tiansha, both of them are drawn to Fuyau and she would get caught in their competition for both power and her affection."
s1885,TV Show,Legend of Bruce Lee,,"Danny Chan, Michael Jai White, Ray Park, Michelle Lang",,,2008,TV-NR,1 Season,"Action, Adventure, International","Targeted by street gangs, the young and talented martial artist Bruce Lee (Danny Chan, IP MAN 3) is forced to leave Hong Kong for America, where his fiery character and kung fu feats will become the stuff of legends."
s1886,Movie,Legend,Mary Wharton,"Sam Cooke, Lou Rawls, Aretha Franklin, Bobby Womack, Lou Adler, Lloyd Price, Luigi Creatore, The Magnificent Montague, Agnes Cooke-Hoskins, L.C Cooke, Charles Cooke, Linda Cooke-Womack, Cecil Womack, Allen Klein, Andrew Oldham",,,2021,13+,67 min,Documentary,"Sam Cooke continues to influence generation after generation. From gospel to new wave, from rockers to rappers, nearly every form of popular music today bears the unmistakable imprint of the legendary Sam Cooke. From his infectious melodies, the smooth styling, and of course, that incredible voice. This Grammy Award winning film with Aretha Franklin, Lou Rawls, Bobby Womack and more."
s1887,Movie,Leeches,Payal Sethi,"Sherin Bhatt, Preeti Golacha, Sayani Gupta, Agha Asker Hussain, Barkat Khan, Najma Nusrat, Manju Raval, Mohammed Abdul Razzak",,,2016,18+,27 min,Drama,"In the Old City of Hyderabad, Raisa hatches a dangerous plan to save her younger sister from becoming a one-day bride when she finds an archaic remedy that could restore a girl's virginity."
s1888,Movie,Led Zeppelin - Physical Graffiti: A Classic Album Under Review,Sexy Intellectual,,,,2008,13+,91 min,Documentary,"An expert analysis of Zep's most revered record with rare and classic performances, interviews, seldom seen photographs and contributions from those involved."
s1889,Movie,"Learn, Sing & Dance with Toddler Fun Learning",,,,,2019,ALL,38 min,Kids,"Sing and dance your favourite nursery rhyme songs with Toddler Fun Learning! Songs that we all love like ABC Song, Baa Baa Black Sheep,5 Little Monkeys, Girls And Boys Come Out To Play, Head, Shoulders, Knees, And Toes, and more!"
s1890,TV Show,Learn with Ted The Train,,,,,2017,ALL,1 Season,"Animation, Kids, Special Interest","Ted the Train is a good friend of Dino the Dinosaur and Ethan the Dumpt Truck. Learn the colors, the numbers or the shapes with Ted the Train. It is better to learn with fun!! That is why Ted is here!!"
s1891,Movie,Learn with Gecko,,,,,2019,ALL,37 min,"Kids, Special Interest","Learn the ABCs, colours, shapes, and more with Gecko's Garage and friends!"
s1892,Movie,Learn With Blippi - Educational Videos For Kids,Stevin John,,,,2020,ALL,60 min,Kids,"Blippi is an educational kids show tailored for children ages 2-5 years old. In this wonderful collection of videos for kids, Blippi travels to a variety of exciting places so you can learn about colors, vehicles, counting and so much more!"
s1893,Movie,Learn Numbers with Max the Glow Train and Bill the Monster Truck,Zach Bell,"Matt Jennings, Jordan Nistico",,,2015,ALL,7 min,Kids,"Join the amazing adventure with Max the Glow Train, Blazin' Bill the Monster Truck, Numbers and Toys! After counting the numbers, Max realizes that the number 10 is stuck on the top shelf. Max and Bill build the ramp by counting to ten so Bill can jump on the top shelf and rescue the number 10."
s1894,Movie,Learn Colors With Finger Family And More,HooplaKidz,,,,2019,ALL,30 min,Kids,"Colors are so much fun, Learn as you sing your favorite Finger Family Songs Collection along with the awesome nursery rhymes children love."
s1895,Movie,Learn Colors and Race Cars with Max the Glow Train and His Friends (Colors and Toys),,,,,2016,ALL,10 min,Kids,"Max is a fun loving toy train who teaches children colors. After Max and Bill find a box with race cars, they paint them and start the race. Their room is too small so they cannot race. Pete the Pete the Truck comes along and helps them set up a real race!"
s1896,Movie,"Learn Colors & Play with Paint with Max the Glow Train, Jake the Fire Truck and Friends",,,,,2016,ALL,9 min,Kids,Max and his friends meet a new toy - Jake the Fire Truck! Next they go to Play & Paint activity center. At the activity center the toys learn different colors while having fun playing with paint! Your child will see different colors repeated many times!
s1897,TV Show,Le Mans: Racing is Everything,,,,,2017,16+,1 Season,"Documentary, Sports","The 24 Hours of Le Mans is a motor race like no other. Taking place in France each year, it is an endurance test for drivers and cars that literally takes 24 hours to complete. Traveling from Kuala Lumpur to the Côte D’Azur, shot in breathtaking 4K and with unprecedented access to six of the teams competing for glory, Le Mans: Racing is Everything is motorsport as you’ve never seen it before."
s1898,Movie,LAW,Raghu Samarth,"Ragini Prajwal, Mukhyamantri Chandru, Sudharani, Achyuth Kumar, Avinash, Rajesh Nataranga, Krishna Hebbale, Mandya Ramesh, Nagaraj Murthy, Siri Prahlad, Madhu Hegde, Likhitesh, Imran Pasha",India,,2020,16+,120 min,Suspense,"There are umpteen stories that involve crime and investigations. Sometimes, the case even gets dismissed due to lack of evidence and the accused are set free. However ‘Law’ is a paradigm shift from the rest in this genre. Nandhini, a law student who is caught in a precarious situation fights for justice for a gruesome crime that took place."
s1899,Movie,Late Bloomers,Julia Dyer,"Connie Nelson, Dee Hennigan, Gary Carter",,,1996,18+,107 min,"Comedy, LGBTQ","High School basketball coach, Dinah Groshardt, falls for the school secretary, Carly Lumpkin, and upsets the entire school in the process."
s1900,Movie,Last Rampage,Dwight Little,"Robert Patrick, Heather Graham, Bruce Davison, Molly Quinn, Chris Browning",,,2017,R,92 min,"Action, Adventure, Suspense",The true crime thriller of Gary Tison and Randy Greenawalt's escape from prison and the murderous rampage that followed.
s1901,TV Show,Lano & Woodley: Fly,,"Colin Lane, Frank Woodley",,,2020,16+,1 Season,"Comedy, Talk Show and Variety","Australia’s favourite double act Colin Lane and Frank Woodley have reunited to create the comeback masterpiece FLY. No more stupid silly nonsense, it’s time to make THEATRE! An epic show about the history of aviation, no less. There is no reason whatsoever to think this will go as planned."
s1902,Movie,LANDLINE,Gillian Robespierre,"Jenny Slate, Edie Falco, Jay Duplass, Abby Quinn, John Turturro",,,2017,R,97 min,Comedy,"When two sisters suspect their father is having an affair, it reveals cracks in the family façade. Older sister Dana, engaged and struggling with her own fidelity, finds herself bonding with her wild teenage sister Ali. The two try to uncover the truth without tipping off their mother and discover the reality of love in the process."
s1903,TV Show,Land of the Lustrous,,,,,2017,TV-14,1 Season,"Action, Adventure, Anime","Phos, the youngest Houseki, must create an encyclopedia of natural history in a risky world where Moon Dwellers hunt their kind."
s1904,Movie,Lake Effects,Michael McKay,"Scottie Thompson, Jane Seymour, Madeline Zima",,,2020,13+,96 min,Drama,"After the loss of their father, two estranged sisters reunite with their mother at their enchanting family lake house and find that the secret to overcoming tragedy and rebuilding hope lies in their ability to look deeper at themselves."
s1905,Movie,Ladybugs,Sidney Furie,"Rodney Dangerfield, Jonathan Brandis, Jackee Harry, Ilene Graff, Vinessa Shaw, Tom Parks, Jeanetta Arnette, Blake Clark",,,1992,PG-13,90 min,"Comedy, Sports","Chester Lee, a salesman gunning for a promotion, tries to butter up his boss by agreeing to coach his daughter's soccer team. One problem: the team is terrible, and it doesn't look as if they're going to have a winning season."
s1906,TV Show,Ladyboys: Inside Thailand's Third Gender,,,,,2014,18+,1 Season,"Documentary, International","The lure of Thailand's Ladyboys is so strong that many men will leave behind everything and everyone they know to be with them. This fascinating series follows two expats, Scott and David, and their ladyboy loves. Scott moves to Thailand to join his fiancé, Paeng, after a three year long-distance relationship. David introduces his ladyboy girlfriend, Annie, to his son and insists he is straight."
s1907,Movie,Lady Valor: The Kristin Beck Story,"Mark Herzog, Sandrine Orabona",Kristin Beck,,,2014,16+,84 min,"Documentary, Special Interest","Former U.S. Navy SEAL Christopher Beck finds himself once again in the line of fire as he embraces his new life as the transgender woman, Kristin Beck. After coming out on CNN's Anderson Cooper 360, Kristin has learned that her fight for life, liberty, and the pursuit of happiness did not end on the battlefield."
s1908,Movie,Lady in the Death House,Steve Sekely,"Jean Parker, Lionel Atwill, Douglas Fowley, Marica Mae Jones, George Irving, Forrest Taylor",,,1944,18+,59 min,"Drama, Suspense","Framed for murder, Mary Kirk Logan is on death row for killing a man who was blackmailing her family. Mary's boyfriend Dr. Dwight Bradford (Fowley), a scientist, is also the state executioner who must put his lover to death. Famous criminologist Charles Finch (Atwill) takes up the case and feverishly works to find the real killer before Mary is executed. A tense crime drama with a nail-biting end scene where Finch desperately attempts to reach the governor for a stay of execution just minutes before the switch must be thrown."
s1909,Movie,Lady Behave!,Lloyd Corrigan,"Sally Eilers, Neil Hamilton, Joseph Schildkraut, Grant Mitchell, Patricia Farr, Marcia Mae Jones",,,1937,13+,59 min,Comedy,"Millionaire Stephens Cormack (Hamilton) gets drunk at a party, and ends up marrying fellow partygoer Clairice Andrews (Farr). When Stephens sobers up, he hastily arranges for an annulment through his lawyer and high tails it out of the country to South America, not know that he had committed bigomy with the already married Clairice. Paula (Eilers), Clairice's sister, poses as her sister to minimize the trouble she will be in with her husband, and temporarily moves into Stephen's mansion until the annulment is finalized. However, Paula has to endure Stephen's two spoiled and bratty children, and mistreatment by the snobby servants."
s1910,Movie,Ladies in Lavender,Charles Dance,"Daniel Bruhl, Judi Dench, Maggie Smith",,,2004,PG-13,104 min,"Comedy, Drama, Romance","Aging spinster sisters Ursula (Judi Dench) and Janet (Maggie Smith) discover a young man (Daniel Brühl) near death on the beach by their home in a small Cornish fishing village. Taking him in, they discover that he is Andrea, a violinist from Krakow, Poland, who had been swept off an ocean liner on which he was sailing to a fresh start in America."
s1911,TV Show,Labyrinth,,"John Hurt, Tom Felton, Vanessa Kirby, Jessica Brown Findlay",,,2014,TV-14,1 Season,Science Fiction,"Dangerous passions are unleashed in this hot-blooded adventure that begins in medieval France, as a 17-year-old girl named Alais receives a mysterious book from her father. Eight hundred years later, in the same town, a young woman named Alice unearths a labyrinth-engraved ring-and is swept into an epic journey that will crisscross centuries and reveal a destiny beyond her wildest imaginings..."
s1912,Movie,Laal Kaptaan,Navdeep Singh,"Saif Ali Khan, Manav Vij, Deepak Dobriyal, Zoya Hussain, Simone Singh",,,2019,18+,153 min,"Action, International","In late 18th century Bundelkhand, a bounty hunter wanders in search of a man he has sought for 20 long years. A mysterious young woman obstinately attaches herself to him. Meanwhile, a convoy led by a devious leader makes an arduous journey to the Yamuna, as a prophecy hangs over his infant heir. Somewhere, a ‘junglee’ tracker pieces together a trail as he follows a scent."
s1913,TV Show,Laakhon Mein Ek (Telugu),,"Shweta Tripathi Sharma, Sandeep Mehta, Suyash Joshi, Arun Nalawade, Rupesh Tillu",,,2019,TV-NR,2 Seasons,"Comedy, Drama","Dr Shreya is posted in Sitlapur village to conduct a cataract camp. But the villagers aren't the biggest believers in Government healthcare, the supplies aren't separate from the politics, and the staff isn't the dream team one would desire. Dr Shreya keeps fighting the system, but the question remains whether she will change the system or will the system change her?"
s1914,TV Show,Laakhon Mein Ek (Tamil),,"Shweta Tripathi Sharma, Sandeep Mehta, Suyash Joshi, Arun Nalawade, Rupesh Tillu",,,2019,TV-NR,2 Seasons,"Comedy, Drama","Dr Shreya is posted in Sitlapur village to conduct a cataract camp. But the villagers aren't the biggest believers in Government healthcare, the supplies aren't separate from the politics, and the staff isn't the dream team one would desire. Dr Shreya keeps fighting the system, but the question remains whether she will change the system or will the system change her?"
s1915,TV Show,Laakhon Mein Ek,,"Shweta Tripathi Sharma, Sandeep Mehta, Suyash Joshi, Arun Nalawade, Rupesh Tillu",,,2019,TV-NR,2 Seasons,TV Shows,"Dr Shreya is posted in Sitlapur village to conduct a cataract camp. But the villagers aren't the biggest believers in Government healthcare, the supplies aren't separate from the politics, and the staff isn't the dream team one would desire. Dr Shreya keeps fighting the system, but the question remains whether she will change the system or will the system change her?"
s1916,TV Show,La Usurpadora,,"Sandra Echeverría, Arap Bethke, Andrés Palacios, Daniela Schmidt, Aurora Gil, Juan Carlos Barreto, Ana Bertha Espín, Queta Lavat, Germán Bracco, Macarena Oz, Monserrath Marañón, Verónica Terán, Emilio Guerrero, Josh Gutiérrez",,,2019,16+,1 Season,TV Shows,"After she finds out about the existence of her identical twin, Paola Miranda forces Paulina Doria to assume her identity, with the sole purpose of killing her and in this way, faking her own death, start a new life together with her lover."
s1917,TV Show,L.A. Burning: The Riots 25 Years Later,,"George Holliday, John Singleton",,,2017,TV-14,1 Season,TV Shows,An original two-hour documentary marking the 25th anniversary of the infamous L.A. riots that reexamines the intense and life-changing events through the eyes of those who lived it.
s1918,Movie,Kung Fu Punch of Death,Chai Min,Fei Meng,,,2007,R,90 min,Action,"Every punch hurts, but the last one is...the punch of death"
s1919,TV Show,Kung Fu Panda: The Paws of Destiny,,"Gunnar Sizemore, Haley Tju, Chrissy Metz, Makana Say, James Hong, Mick Wingert, Laya DeLeonHayes",United States,,2019,7+,2 Seasons,Kids,"Now famously known as the Four Constellations the panda kids are summoned by the Emperor to the Forbidden City, making Po fear the kids might not need his teachings anymore. But when friends turn to foes, all our heroes will need to draw from their Chi and all their Kung Fu knowledge to defeat evil in an explosive and epic battle."
s1920,TV Show,Kung Food,,,,,2011,7+,1 Season,Kids,"Come aboard the Steamer, a magical ship with a lovable crew of chefs, from brave Bao and Choi to lazy Mr. Twi, on a high-seas adventure! From crime-fighting Sushi men, to mighty Electric Eels, to magical castles in the sky, the ""Kung Food"" gang is heading off on a trip of fun and laughs that you'll never forget!"
s1921,Movie,Kshay,Karan Gour,"Rasika Dugal, Alekh Sangal, Sudhir Pednekar, Adityavardhan Gupta",,,2012,NR,92 min,Drama,A woman's need for an unfinished sculpture blossoms into an obsession.
s1922,Movie,KROOS (4K UHD),Manfred Oldenburg,"Toni Kroos, Jessica Kroos, Felix Kroos, Gareth Bale, Casemiro, Luka Modrić, Florentino Pérez, Sergio Ramos, José Ángel Sánchez, Pep Guardiola, Jupp Heynckes, Uli Hoeneß, Miroslav Klose, Joachim Löw, Matthias Sammer, Zinédine Zidane, Sascha Breese, Dirk Hebel, Volker Struth, Marcel Reif, Robbie Williams",Germany,,2019,G,114 min,"Documentary, Special Interest","KROOS is a look behind the scenes of the closed-off world of international football, featuring footage and interviews with icons like Zinédine Zidane, Pep Guardiola, Luka Modrić, Sergio Ramos and the singer Robbie Williams."
s1923,Movie,KROOS,Manfred Oldenburg,"Toni Kroos, Jessica Kroos, Felix Kroos, Gareth Bale, Casemiro, Luka Modrić, Florentino Pérez, Sergio Ramos, José Ángel Sánchez, Pep Guardiola, Jupp Heynckes, Uli Hoeneß, Miroslav Klose, Joachim Löw, Matthias Sammer, Zinédine Zidane, Sascha Breese, Dirk Hebel, Volker Struth, Marcel Reif, Robbie Williams",Germany,,2019,13+,114 min,"Documentary, Special Interest","There are only a few iconic football stars being constantly admired across the globe for their art of handling a ball and controlling a game, winning basically all the relevant titles. There are a hand full of players in each generation and Toni Kroos is one of them."
s1924,TV Show,Kristal Clear,,"Melanie Leishman, Samantha Wan, Emmanuel Kabongo, Alexandre Côté, Becky Wright, Kelsey MacDermaid, Andrea Drepaul, Jazmin Tonner",,,2018,13+,1 Season,TV Shows,"Kristal Hasting is a young YouTube influencer and beauty vlogger. She's fun, charming, resourceful, and all about keeping up appearances. Kristal is estranged from her identical twin sister, Kyle, a brilliant PhD student and budding young physicist. Kyle is dry and sarcastic and isn't afraid to call Kristal on her BS. Though it's like looking in a mirror, they couldn't be more different."
s1925,TV Show,Kratts' Creatures,,,,,1996,TV-Y,1 Season,"Documentary, Kids","Brothers Martin and Chris Kratt mix wildlife documentary, creative animation and humorous dialogue to present a program about all kinds of wild creatures. They are assisted at their research center by nature enthusiast Allison, and a wise-cracking, animated cartoon friend named Ttark."
s1926,TV Show,KOKKOKU,,"Chika Anzai, Asami Seto, Kazuhiro Yamaji, Koji Tsujitani, Ryuto Iwata",,,2018,TV-NR,1 Season,TV Shows,"It’s 6:59 forever…The members of the Yukawa family inherit Stasis Spell, the power to stop time.They are able to enter the Stasis, a world where everything has stopped, when they use their power.One day, Juri’s nephew and brother get kidnapped. In order to rescue them, Grandpa uses Stasis spell, but they get suddenly attacked by other people who are still able to move in the Stasis world."
s1927,Movie,Know Fear,Jamison M. LoCascio,"Amy Carlson, Mallory Bechtel, David Alan Basche, David Johnson, Jack DiFalco, Meeya Davis, Chase Bolnick, Susan Feinman, Tom Coughlin, Mike Nguyen",,,2021,16+,78 min,Horror,"After discovering an ancient book of the occult, a family activates a dangerous ritual forcing each of them to communicate with and fight a demonic force in their own unique way: to see it, hear it or speak to it."
s1928,Movie,Knockout,Anne Wheeler,"Steve Austin, Daniel Magder, Janet Kidder, Emma Grabinsky, Jaren Brandt Bartlett",,,2011,G,95 min,Action,"Outsider and new kid Matthew desperately wants to join his high school's boxing team, but resident bully and boxing champion Hector stands in his way. Facing constant torment, Matthew finds an unlikely ally in Dan, the school's janitor and one-time amateur boxer. Together, they train for the biggest boxing match of Matthew's life and discover what it truly means to be a winner."
s1929,Movie,Knock Off,Hark Tsui,"Jean-Claude Van Damme, Rob Schneider, Lela Rochon, Paul Sorvino",,,1998,R,91 min,"Action, Suspense",A fashion designer who must join forces with a C.I.A. agent to combat terrorism.
s1930,TV Show,Knock Knock Ghost,,,,,2018,16+,2 Seasons,TV Shows,Knock Knock Ghost is back for Season 2.
s1931,Movie,Knights of Badassdom,Joe Lynch,"Ryan Kwanten, Peter Dinklage, Steve Zahn",United States,,2014,R,86 min,"Action, Comedy, Fantasy",Live-action role players conjure up a demon from Hell by mistake and they must deal with the consequences.
s1932,Movie,Kingdom of Conquerors,Wang Ping,"Shaoqun Yu, Geng Le, Zhao Ypuliang, Tu Men, Park Yejin, Li Xiaoran",,,2014,PG-13,100 min,"Action, Adventure, Drama","In the early 13th century, when all the nomadic clans of Mongolia were at War, one man was able to conquer them all and unite them under one banner. His own."
s1933,TV Show,King Gary,,"Gary King, Terri King, Teddy King, Chloe Ferdinando, Darren Ferdinando, Denise King, Big Gary King",,,2020,TV-PG,1 Season,Comedy,"Our story follows childhood sweethearts Gary and Terri King and their aspirations to achieve social acceptance and moderate material success in competitive suburbia. This, accompanied by drama queen Gary's constant strive to impress his prehistoric old school Dad Big Gary and attempt to fill his big boots, equals a massive 'try-hard' douchebag."
s1934,Movie,King Arthur's Lost Kingdom,Kenny Scott,Jay O. Sanders,,,2019,,55 min,Documentary,"In King Arthur's Lost Kingdom, Professor Roberts excavates a stone palace in Cornwall -believed to be the birthplace of King Arthur. Was he in fact ruler of a prosperous trading village, and defender of the Britons against the Anglo-Saxons?"
s1935,Movie,Kindness Matters,Craig McMahon,"Bill Wetherill, Aaron Ginn-Forsberg, Raine Hartman Forsberg, Julie Van Lith, Stacie Stocker, Suzanne McGown Brown, Kathleen Benner, Greg Lutz, Timothy Helmstadter, Shellie Ulrich, Benjamin Charles Fletcher",,,2018,7+,102 min,"Drama, Faith and Spirituality, Kids","A little boy named Lincoln, who is bullied for the way he talks, creates a superhero in his head. A lonely man rescues a puppy who transforms his life and falls in love. This inspiring story illustrates how kindness can truly make a difference. From the creator of the hit faith and spirituality movie ""A Box of Faith"" comes this family movie of inspiration."
s1936,TV Show,Kimchi Chronicles,,"Hugh Jackman, Jean-Georges Vongerichten, Marja Vongerichten",,,2020,7+,1 Season,"Documentary, Special Interest","Join chef Jean-Georges Vongerichten and his Korean-born wife Marja on Kimchi Chronicles - part travelogue, part food fantasy and part documentary of self-discovery - as they explore and celebrate a cuisine and a culture committed to the age-old practice of taking something ordinary and making it extraordinary. Marja and Jean-Georges eat their way through Korea in the company of chefs and cooks."
s1937,Movie,Kilroy,Chris Bollinger,"Wilson Antonio Ramirez, Steve Villegas, Brian Eric Johnson, Michael ""2nd Chance"" Gonzales",,,2021,16+,87 min,"Documentary, Drama",True redemption story of one of the most powerful mob bosses in California history.
s1938,Movie,Killing Oswald,Shane O'Sullivan,"Raymond Burns, Nigel Barber, Vitaly Yerenkov, Livia Sardao",,,2013,13+,53 min,"Documentary, Special Interest","Using archival footage, interviews and dramatic reconstruction, ""Killing Oswald"" explores the mystery of how and why John F. Kennedy and Lee Harvey Oswald were assassinated in 1963."
s1939,TV Show,KILLING BITES,,"Sora Amamiya, Wataru Hatano, Maaya Uchida, Sumire Uesaka, Rikiya Koyama",,,2018,TV-NR,1 Season,TV Shows,"Yuya Nomoto, an ordinary college student, met a mysterious high-school student called Hitomi. At a deserted landfill, he saw her transform into a beast and fight a Leo monster. They're Brutes who have brains of humans and fangs of beasts. Hitomi is a Ratel, a Brute with the strongest killer instinct. Nomoto gets involved in their battles called Killing Bites."
s1940,TV Show,Killer Mysteries,,Owen Thomas,,,2018,TV-MA,1 Season,"Documentary, Suspense","Killer Mysteries investigates the world's most notorious murders and takes you inside the minds of the killers. Expert investigators review evidence, profile each killer's behavior, and describe the chilling forensic details of each case."
s1941,TV Show,Killer IQ: Lion vs. Hyena,,,,,2015,TV-PG,1 Season,Special Interest,"Enter a field lab like no other, as we give Africa's top predators, lions and hyenas, a remarkable IQ test."
s1942,Movie,Kill Order,James Mark,"Chris Mark, Daniel Park",,,2017,16+,77 min,Science Fiction,Chaos erupt when a group of armed men break into a high school classroom. They target David a quiet kid who secretly suffer from unexplained memories of a horrifying past. Tapping into a previously unknown strength David fights off his attacker and goes on the run. With his life and the lives of his loved ones in jeopardy David must master the use of his new superhuman strength and fighting skills
s1943,Movie,KiiYii - London Bridge Is Falling Down & More Classic Nursery Rhymes,Moonbug Entertainment,,,,2020,ALL,28 min,Kids,"A new collection of colorful and wonderfully engaging nursery rhymes and children's songs that will thrill your child while educating them in their numbers, ABCs and general learning! From the creators of LittleBabyBum, KiiYii allows the child's imagination to go further!"
s1944,Movie,KiiYii - Learn ABCs 123s & More Nursery Rhymes for Kids,Moonbug Entertainment,,,,2020,ALL,30 min,Kids,"A new collection of colorful and wonderfully engaging nursery rhymes and children's songs that will thrill your child while educating them in their numbers, ABCs and general learning! From the creators of LittleBabyBum, KiiYii allows the child's imagination to go further!"
s1945,Movie,KiiYii - Humpty Dumpty & More Classic Kids Songs,Moonbug Entertainment,,,,2020,ALL,26 min,Kids,"A new collection of colorful and wonderfully engaging nursery rhymes and children's songs that will thrill your child while educating them in their numbers, ABCs and general learning! From the creators of LittleBabyBum, KiiYii allows the child's imagination to go further!"
s1946,Movie,Kids Puppet Show,"Damien Eckhardt-Jacobi, Vincent Bova",,,,2019,7+,30 min,"Comedy, Kids","Glove and Boots is a puppet-based video blog. The two main characters are a red, bearded humanoid named Mario , and an anthropomorphic groundhog named Fafa. In this collection of videos, Mario and Fafa cover lots of important topics, like who would win between Optimus Prime and Captain America!"
s1947,TV Show,Kids Behind Bars: Life or Parole,,Max Watchel,,,2019,TV-14,1 Season,TV Shows,"Kids Behind Bars: Life or Parole tells the individual stories of eight previously convicted child offenders sentenced to mandatory life terms, without parole, who are now seeking resentencing on the heels of a recent United States Supreme Court ruling."
s1948,TV Show,Kidnapping,,"Jessica Kehayias, Aketza Lopez, Dennis Mencia",,,2017,16+,1 Season,TV Shows,Based on true kidnapping cases. A woman tells the experience that she lived when she was hired to cook in a house where they had several people abducted. This moving story show us the horror she had to go through when she was forced to work for the kidnappers and how she finally escaped from that nightmare.
s1949,Movie,Kickboxer 3: The Art of War,Rick King,"Sasha Mitchell, Dennis Chan, Richard Comar, Noah Verduzco, Althea Miranda",,,1992,R,92 min,"Action, Sports, Suspense",David Sloan travels to Rio de Janeiro for an exhibition match and puts his life on the line as he confronts an entire gang of international terrorists in order to free a kidnapped girl.
s1950,Movie,Khuda kasam,K C Bokadia,"Sunny Deol, Tabu  Neetu Singh, Beena Banerjee, Farida Jalal, Raza Murad, Govind Namdeo",,,2010,13+,123 min,Action,CBI officer Neetu Singh is framed for the assassination of a chief minister. She attempts to solve this murder mystery with the help of a man who is sentenced to prison for a crime he never committed.
s1951,Movie,"Kevin Smith: Silent, But Deadly (Extended Edition)","Brian Volk-Weiss, Gil Cunha",Kevin Smith,,,2018,,85 min,"Arts, Entertainment, and Culture, Comedy, Documentary","All New Extended Edition! Before Kevin nearly died backstage from his widely reported massive heart attack, he killed onstage discussing his marriage, his kid, his friends and his work (or lack thereof)."
s1952,Movie,"Kevin Nealon: Whelmed, But Not Overly",Jay Chapman,Kevin Nealon,,,2012,18+,57 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","With his unique sense of humor, profound dry wit, and likeable demeanor, Kevin Nealon brings his jazzy cool style to ""Whelmed, But Not Overly."" He's like a big kid as he delights in stories of messing with celebrities and embarrassing moments."
